EKİN TÜRÜ,TOPRAK TİPİ,BÖLGE,SICAKLIK,HAVA DURUMU,SU İHTİYACI
Çilek,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Normal,7.86
Çilek,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Güneşli,9.36
Çilek,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Ruzgarlı,8.86
Çilek,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Yağmurlu,0.8
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Normal,3.96
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Güneşli,5.46
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Ruzgarlı,4.96
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Yağmurlu,0.1
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Normal,4.96
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Güneşli,6.46
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Ruzgarlı,5.96
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Yağmurlu,0.2
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Normal,5.96
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Güneşli,7.46
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Ruzgarlı,6.96
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Yağmurlu,0.3
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Normal,6.96
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Güneşli,8.46
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Ruzgarlı,7.96
Çilek,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Yağmurlu,0.5
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Normal,4.68
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Güneşli,6.18
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Ruzgarlı,5.68
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Yağmurlu,0.2
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Normal,5.68
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Güneşli,7.18
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Ruzgarlı,6.68
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Yağmurlu,0.3
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Normal,6.68
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Güneşli,8.18
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Ruzgarlı,7.68
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Yağmurlu,0.5
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Normal,7.68
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Güneşli,9.18
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Ruzgarlı,8.68
Çilek,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Yağmurlu,0.8
Çilek,Nemli,Akdeniz Bölgesi,10-20,Normal,4.14
Çilek,Nemli,Akdeniz Bölgesi,10-20,Güneşli,5.64
Çilek,Nemli,Akdeniz Bölgesi,10-20,Ruzgarlı,5.14
Çilek,Nemli,Akdeniz Bölgesi,10-20,Yağmurlu,0.2
Çilek,Nemli,Akdeniz Bölgesi,20-30,Normal,5.14
Çilek,Nemli,Akdeniz Bölgesi,20-30,Güneşli,6.64
Çilek,Nemli,Akdeniz Bölgesi,20-30,Ruzgarlı,6.14
Çilek,Nemli,Akdeniz Bölgesi,20-30,Yağmurlu,0.3
Çilek,Nemli,Akdeniz Bölgesi,30-40,Normal,6.14
Çilek,Nemli,Akdeniz Bölgesi,30-40,Güneşli,7.64
Çilek,Nemli,Akdeniz Bölgesi,30-40,Ruzgarlı,7.14
Çilek,Nemli,Akdeniz Bölgesi,30-40,Yağmurlu,0.5
Çilek,Nemli,Akdeniz Bölgesi,40-50,Normal,7.14
Çilek,Nemli,Akdeniz Bölgesi,40-50,Güneşli,8.64
Çilek,Nemli,Akdeniz Bölgesi,40-50,Ruzgarlı,8.14
Çilek,Nemli,Akdeniz Bölgesi,40-50,Yağmurlu,0.8
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Normal,3.42
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Güneşli,4.92
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Ruzgarlı,4.42
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Yağmurlu,0.1
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Normal,4.42
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Güneşli,5.92
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Ruzgarlı,5.42
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Yağmurlu,0.2
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Normal,5.42
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Güneşli,6.92
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Ruzgarlı,6.42
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Yağmurlu,0.3
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Normal,6.42
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Güneşli,7.92
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Ruzgarlı,7.42
Çilek,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Yağmurlu,0.5
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Normal,2.52
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Güneşli,4.02
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Ruzgarlı,3.52
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Yağmurlu,0.1
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Normal,3.52
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Güneşli,5.02
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Ruzgarlı,4.52
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Yağmurlu,0.1
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Normal,4.52
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Güneşli,6.02
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Ruzgarlı,5.52
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Yağmurlu,0.2
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Normal,5.52
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Güneşli,7.02
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Ruzgarlı,6.52
Çilek,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Yağmurlu,0.3
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Normal,3.6
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Güneşli,5.1
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Ruzgarlı,4.6
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Yağmurlu,0.1
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Normal,4.6
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Güneşli,6.1
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Ruzgarlı,5.6
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Yağmurlu,0.2
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Normal,5.6
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Güneşli,7.1
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Ruzgarlı,6.6
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Yağmurlu,0.3
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Normal,6.6
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Güneşli,8.1
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Ruzgarlı,7.6
Çilek,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Yağmurlu,0.5
Çilek,Islak,Akdeniz Bölgesi,10-20,Normal,3.06
Çilek,Islak,Akdeniz Bölgesi,10-20,Güneşli,4.56
Çilek,Islak,Akdeniz Bölgesi,10-20,Ruzgarlı,4.06
Çilek,Islak,Akdeniz Bölgesi,10-20,Yağmurlu,0.1
Çilek,Islak,Akdeniz Bölgesi,20-30,Normal,4.06
Çilek,Islak,Akdeniz Bölgesi,20-30,Güneşli,5.56
Çilek,Islak,Akdeniz Bölgesi,20-30,Ruzgarlı,5.06
Çilek,Islak,Akdeniz Bölgesi,20-30,Yağmurlu,0.2
Çilek,Islak,Akdeniz Bölgesi,30-40,Normal,5.06
Çilek,Islak,Akdeniz Bölgesi,30-40,Güneşli,6.56
Çilek,Islak,Akdeniz Bölgesi,30-40,Ruzgarlı,606.0
Çilek,Islak,Akdeniz Bölgesi,30-40,Yağmurlu,0.3
Çilek,Islak,Akdeniz Bölgesi,40-50,Normal,6.06
Çilek,Islak,Akdeniz Bölgesi,40-50,Güneşli,7.56
Çilek,Islak,Akdeniz Bölgesi,40-50,Ruzgarlı,7.06
Çilek,Islak,Akdeniz Bölgesi,40-50,Yağmurlu,0.5
Çilek,Islak,Güneydoğu Anadolu Bölgesi,10-20,Normal,2.34
Çilek,Islak,Güneydoğu Anadolu Bölgesi,10-20,Güneşli,3.84
Çilek,Islak,Güneydoğu Anadolu Bölgesi,10-20,Ruzgarlı,3.34
Çilek,Islak,Güneydoğu Anadolu Bölgesi,10-20,Yağmurlu,0.1
Çilek,Islak,Güneydoğu Anadolu Bölgesi,20-30,Normal,3.34
Çilek,Islak,Güneydoğu Anadolu Bölgesi,20-30,Güneşli,4.84
Çilek,Islak,Güneydoğu Anadolu Bölgesi,20-30,Ruzgarlı,4.34
Çilek,Islak,Güneydoğu Anadolu Bölgesi,20-30,Yağmurlu,0.1
Çilek,Islak,Güneydoğu Anadolu Bölgesi,30-40,Normal,4.34
Çilek,Islak,Güneydoğu Anadolu Bölgesi,30-40,Güneşli,5.84
Çilek,Islak,Güneydoğu Anadolu Bölgesi,30-40,Ruzgarlı,5.34
Çilek,Islak,Güneydoğu Anadolu Bölgesi,30-40,Yağmurlu,0.2
Çilek,Islak,Güneydoğu Anadolu Bölgesi,40-50,Normal,5.34
Çilek,Islak,Güneydoğu Anadolu Bölgesi,40-50,Güneşli,6.84
Çilek,Islak,Güneydoğu Anadolu Bölgesi,40-50,Ruzgarlı,6.34
Çilek,Islak,Güneydoğu Anadolu Bölgesi,40-50,Yağmurlu,0.3
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Normal,1.44
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Güneşli,3.0
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Ruzgarlı,2.5
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Yağmurlu,0.1
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Normal,2.44
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Güneşli,4.0
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Ruzgarlı,3.5
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Yağmurlu,0.1
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Normal,3.44
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Güneşli,5.0
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Ruzgarlı,4.5
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Yağmurlu,0.1
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Normal,4.44
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Güneşli,6.0
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Ruzgarlı,5.5
Çilek,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Yağmurlu,0.2
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Normal,8.75
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Güneşli,10.25
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Ruzgarlı,9.65
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Yağmurlu,0.75
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Normal,9.85
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Güneşli,11.35
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Ruzgarlı,10.75
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Yağmurlu,0.85
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Normal,10.75
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Güneşli,12.25
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Ruzgarlı,11.65
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Yağmurlu,2.75
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Normal,11.75
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Güneşli,13.25
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Ruzgarlı,12.65
Pamuk,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Yağmurlu,3.75
Pamuk,Kuru,Akdeniz Bölgesi,10-20,Normal,7.98
Pamuk,Kuru,Akdeniz Bölgesi,10-20,Güneşli,9.4
Pamuk,Kuru,Akdeniz Bölgesi,10-20,Ruzgarlı,8.8
Pamuk,Kuru,Akdeniz Bölgesi,10-20,Yağmurlu,0.25
Pamuk,Kuru,Akdeniz Bölgesi,20-30,Normal,8.98
Pamuk,Kuru,Akdeniz Bölgesi,20-30,Güneşli,10.4
Pamuk,Kuru,Akdeniz Bölgesi,20-30,Ruzgarlı,9.7
Pamuk,Kuru,Akdeniz Bölgesi,20-30,Yağmurlu,0.98
Pamuk,Kuru,Akdeniz Bölgesi,30-40,Normal,9.98
Pamuk,Kuru,Akdeniz Bölgesi,30-40,Güneşli,11.4
Pamuk,Kuru,Akdeniz Bölgesi,30-40,Ruzgarlı,10.8
Pamuk,Kuru,Akdeniz Bölgesi,30-40,Yağmurlu,1.98
Pamuk,Kuru,Akdeniz Bölgesi,40-50,Normal,10.9
Pamuk,Kuru,Akdeniz Bölgesi,40-50,Güneşli,12.4
Pamuk,Kuru,Akdeniz Bölgesi,40-50,Ruzgarlı,11.8
Pamuk,Kuru,Akdeniz Bölgesi,40-50,Yağmurlu,2.7
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Normal,6.95
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Güneşli,8.45
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Ruzgarlı,7.8
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Yağmurlu,0.1
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Normal,7.95
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Güneşli,9.45
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Ruzgarlı,8.8
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Yağmurlu,0.5
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Normal,8.95
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Güneşli,10.45
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Ruzgarlı,9.9
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Yağmurlu,0.95
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Normal,9.9
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Güneşli,11.4
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Ruzgarlı,10.9
Pamuk,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Yağmurlu,1.9
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Normal,5.65
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Güneşli,7.15
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Ruzgarlı,6.6
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Yağmurlu,0.1
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Normal,6.6
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Güneşli,8.1
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Ruzgarlı,7.6
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Yağmurlu,0.3
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Normal,7.68
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Güneşli,8.18
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Ruzgarlı,8.6
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Yağmurlu,0.8
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Normal,8.65
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Güneşli,10.15
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Ruzgarlı,9.65
Pamuk,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Yağmurlu,0.65
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Normal,6.695
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Güneşli,8.2
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Ruzgarlı,7.7
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Yağmurlu,0.6
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Normal,7.695
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Güneşli,9.2
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Ruzgarlı,8.7
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Yağmurlu,0.8
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Normal,8.7
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Güneşli,10.2
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Ruzgarlı,9.6
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Yağmurlu,0.7
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Normal,9.5
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Güneşli,11.0
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Ruzgarlı,10.5
Pamuk,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Yağmurlu,1.5
Pamuk,Nemli,Akdeniz Bölgesi,10-20,Normal,5.92
Pamuk,Nemli,Akdeniz Bölgesi,10-20,Güneşli,7.42
Pamuk,Nemli,Akdeniz Bölgesi,10-20,Ruzgarlı,6.9
Pamuk,Nemli,Akdeniz Bölgesi,10-20,Yağmurlu,0.1
Pamuk,Nemli,Akdeniz Bölgesi,20-30,Normal,6.92
Pamuk,Nemli,Akdeniz Bölgesi,20-30,Güneşli,8.42
Pamuk,Nemli,Akdeniz Bölgesi,20-30,Ruzgarlı,7.9
Pamuk,Nemli,Akdeniz Bölgesi,20-30,Yağmurlu,0.5
Pamuk,Nemli,Akdeniz Bölgesi,30-40,Normal,7.92
Pamuk,Nemli,Akdeniz Bölgesi,30-40,Güneşli,9.42
Pamuk,Nemli,Akdeniz Bölgesi,30-40,Ruzgarlı,8.9
Pamuk,Nemli,Akdeniz Bölgesi,30-40,Yağmurlu,0.8
Pamuk,Nemli,Akdeniz Bölgesi,40-50,Normal,8.92
Pamuk,Nemli,Akdeniz Bölgesi,40-50,Güneşli,10.42
Pamuk,Nemli,Akdeniz Bölgesi,40-50,Ruzgarlı,9.9
Pamuk,Nemli,Akdeniz Bölgesi,40-50,Yağmurlu,0.92
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Normal,4.89
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Güneşli,6.39
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Ruzgarlı,5.8
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Yağmurlu,0.1
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Normal,5.6
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Güneşli,7.1
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Ruzgarlı,6.6
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Yağmurlu,0.2
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Normal,6.5
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Güneşli,8.1
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Ruzgarlı,7.5
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Yağmurlu,0.5
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Normal,7.5
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Güneşli,9.0
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Ruzgarlı,8.5
Pamuk,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Yağmurlu,0.8
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Normal,3.65
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Güneşli,5.15
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Ruzgarlı,4.65
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Yağmurlu,0.1
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Normal,4.65
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Güneşli,6.15
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Ruzgarlı,5.65
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Yağmurlu,0.2
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Normal,5.0
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Güneşli,6.5
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Ruzgarlı,6.0
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Yağmurlu,0.3
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Normal,5.15
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Güneşli,6.65
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Ruzgarlı,6.2
Pamuk,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Yağmurlu,0.2
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Normal,5.15
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Güneşli,6.65
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Ruzgarlı,6.15
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Yağmurlu,0.2
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Normal,6.15
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Güneşli,7.65
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Ruzgarlı,7.15
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Yağmurlu,0.3
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Normal,7.15
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Güneşli,8.65
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Ruzgarlı,8.1
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Yağmurlu,0.8
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Normal,8.15
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Güneşli,9.65
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Ruzgarlı,9.15
Pamuk,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Yağmurlu,0.15
Pamuk,Islak,Akdeniz Bölgesi,10-20,Normal,4.37
Pamuk,Islak,Akdeniz Bölgesi,10-20,Güneşli,5.87
Pamuk,Islak,Akdeniz Bölgesi,10-20,Ruzgarlı,5.3
Pamuk,Islak,Akdeniz Bölgesi,10-20,Yağmurlu,0.1
Pamuk,Islak,Akdeniz Bölgesi,20-30,Normal,5.3
Pamuk,Islak,Akdeniz Bölgesi,20-30,Güneşli,6.8
Pamuk,Islak,Akdeniz Bölgesi,20-30,Ruzgarlı,6.3
Pamuk,Islak,Akdeniz Bölgesi,20-30,Yağmurlu,0.2
Pamuk,Islak,Akdeniz Bölgesi,30-40,Normal,6.3
Pamuk,Islak,Akdeniz Bölgesi,30-40,Güneşli,7.8
Pamuk,Islak,Akdeniz Bölgesi,30-40,Ruzgarlı,7.3
Pamuk,Islak,Akdeniz Bölgesi,30-40,Yağmurlu,0.3
Pamuk,Islak,Akdeniz Bölgesi,40-50,Normal,7.2
Pamuk,Islak,Akdeniz Bölgesi,40-50,Güneşli,8.7
Pamuk,Islak,Akdeniz Bölgesi,40-50,Ruzgarlı,8.2
Pamuk,Islak,Akdeniz Bölgesi,40-50,Yağmurlu,0.8
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,10-20,Normal,3.345
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,10-20,Güneşli,4.85
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,10-20,Ruzgarlı,4.4
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,10-20,Yağmurlu,0.1
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,20-30,Normal,4.4
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,20-30,Güneşli,5.9
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,20-30,Ruzgarlı,5.4
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,20-30,Yağmurlu,0.1
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,30-40,Normal,5.54
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,30-40,Güneşli,7.04
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,30-40,Ruzgarlı,6.5
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,30-40,Yağmurlu,0.2
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,40-50,Normal,6.52
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,40-50,Güneşli,8.02
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,40-50,Ruzgarlı,7.5
Pamuk,Islak,Güneydoğu Anadolu Bölgesi,40-50,Yağmurlu,0.3
